-114.33,-0.65368,113.92,71.062,-70.004,-114.33,-0.65368,113.92,71.062,-70.004,-114.33,-0.65368,113.92,71.062,-70.004,-114.33,-0.65368,113.92,71.062,-70.004,-114.33,-0.65368,113.92,71.062,-70.004,-114.33,-0.65368,113.92,71.062,-70.004,-114.33,-0.65368,113.92,71.062,-70.004,-114.33,-0.65368,113.92,71.062,-70.004,-114.33,-0.65368,113.92,71.062,-70.004,-114.33,-0.65368,113.92,71.062,-70.004,-114.33,-0.65368,113.92,71.062,-70.004,-114.33,-0.65368,113.92,71.062,-70.004,-64.439,76.363,111.63,-7.3694,-116.19,-64.439,76.363,111.63,-7.3694,-116.19,-64.439,76.363,111.63,-7.3694,-116.19,-64.439,76.363,111.63,-7.3694,-116.19,-45.157,53.513,78.23,-5.1643,-81.422,-45.157,53.513,78.23,-5.1643,-81.422,-45.157,53.513,78.23,-5.1643,-81.422,-45.157,53.513,78.23,-5.1643,-81.422,-45.157,53.513,78.23,-7.3694,-116.19,-64.439,76.363,111.63,-7.3694,-116.19,-64.439,76.363,111.63,-7.3694,-116.19,-64.439,76.363,111.63,-7.3694,-116.19,83.157,107.98,-16.422,-118.13,-56.585,83.157,107.98,-16.422,-118.13,-56.585,83.157,107.98,-16.422,-118.13,-56.585,83.157,107.98,-16.422,-118.13,-56.585,83.157,107.98,-16.422,-118.13,-56.585,83.157,107.98,-16.422,-118.13,-56.585,83.157,107.98,-16.422,-182.76,-87.542,128.65,167.05,-25.407,-182.76,-87.542,128.65,167.05,-25.407,-182.76,-87.542,128.65,167.05,-25.407,-182.76,-87.542,128.65,107.98,-16.422,-118.13,-56.585,83.157,107.98,-16.422,-118.13,-56.585,-23.659,-119.2,-50.01,88.29,104.58,-2.0713,-10.436,-4.3783,7.7297,9.1555,-2.0713,-10.436,-4.3783,7.7297,9.1555,-2.0713,-10.436,-4.3783,7.7297,9.1555,-2.0713,-10.436,-4.3783,7.7297,9.1555,-2.0713,-10.436,-4.3783,7.7297,9.1555,-2.0713,-10.436,-4.3783,7.7297,9.1555,-2.0713,-10.436,-4.3783,7.7297,9.1555,-2.0713,-10.436,-4.3783,7.7297,9.1555,-2.0713,-10.436,-4.3783,7.7297,9.1555,-2.0713,-10.436,-4.3783,7.7297,104.58,-23.659,-119.2,-50.01,88.29,104.58,67.872,-73.145,-113.08,3.2587,115.09,67.872,-73.145,-113.08,3.2587,115.09,67.872,-73.145,-113.08,3.2587,115.09,67.872,-73.145,-113.08,3.2587,115.09,67.872,-73.145,-113.08,3.2587,115.09,67.872,-73.145,-113.08,3.2587,115.09,67.872,-73.145,-113.08,3.2587,115.09,67.872,-73.145,-113.08,3.2587,115.09,67.872,-73.145,-113.08,3.2587,115.09,67.872,-73.145,-113.08,3.2587,115.09,67.872,-73.145,-113.08,3.2587,115.09,67.872,-73.145,-113.08,3.2587,115.09,-118.03,-15.866,108.22,82.751,-57.079,-118.03,41.614,69.352,64.589,-33.897,-114.96,-27.787,109.67,82.751,-57.079,-118.03,-15.866,108.22,82.751,-57.079,-118.03,-15.866,108.22,82.751,-57.079,-118.03,-15.866,108.22,82.751,-57.079,-118.03,-15.866,108.22,82.751,-57.079,-118.03,-15.866,108.22,82.751,-57.079,-118.03,-15.866,108.22,82.751,-57.079,-118.03,-15.866,108.22,82.751,-57.079,-118.03,-15.866,108.22,82.751,-57.079,-118.03,-15.866,108.22,82.751,-57.079,-58.684,115.35,76.622,-51.165,-110.34,-58.684,115.35,76.622,-51.165,-110.34,-58.684,115.35,76.622,-51.165,-110.34,-58.684,115.35,76.622,-51.165,-110.34,-58.684,115.35,76.622,-51.165,-110.34,-58.684,115.35,76.622,-51.165,-110.34,-58.684,115.35,76.622,-51.165,-110.34,-58.684,115.35,76.622,-51.165,-110.34,-58.684,115.35,76.622,-51.165,-110.34,-58.684,115.35,76.622,-51.165,-110.34,-58.684,115.35,76.622,-51.165,-110.34,-58.684,115.35,76.622,-51.165,-110.34,15394,-178.85,-11834,-7124.1,10020,15394,-178.85,-11834,-7124.1,10020,11600,-134.77,-8917.2,-5368.3,7550.1,11600,-134.77,-8917.2,-5368.3,7550.1,11600,-134.77,-8917.2,-5368.3,7550.1,11600,-134.77,-8917.2,-5368.3,7550.1,11600,-134.77,-8917.2,-5368.3,7550.1,11600,-134.77,-8917.2,-5368.3,7550.1,11600,-134.77,-8917.2,-5368.3,7550.1,11600,-134.77,-8917.2,-5368.3,7550.1,11600,-134.77,-8917.2,-5368.3,7550.1,11600,-134.77,-8917.2,-5368.3,10020,2065.3,15412,8716.1,-10459,-10211,2065.3,15412,8716.1,-10459,-17250,3488.9,26036,14724,-17669,-17250,3488.9,26036,14724,-17669,-17250,3488.9,26036,14724,-17669,-17250,3488.9,26036,14724,-17669,-17250,3488.9,26036,14724,-17669,-17250,3488.9,26036,14724,-17669,-17250,3488.9,26036,14724,-17669,-17250,3488.9,26036,14724,-17669,-17250,3488.9,26036,14724,-17669,-17250,3488.9,26036,8716.1,-10459,-10211,3.8138,-114.95,-76.167,70.74,122.16,4.0658,-120.49,-78.256,71.12,120.13,3.9153,-113.89,-72.884,65.579,110.31,3.6027,-105.7,-68.63,62.968,108.37,3.6272,-108.99,-72.288,67.456,117.42,3.9497,-118.51,-78.016,71.876,123,4.0551,-119.06,-76.665,69.168,116.2,3.7751,-109.75,-70.393,63.657,107.88,3.5569,-105.46,-69.217,64.146,111.33,3.749,-113.04,-75.016,69.853,121.04,4.0446,-120.38,-78.528,71.664,121.5,3.9715,-115.76,-74.144,66.686,111.98,-60.45,81.252,113.43,-12.592,-124.18,-19.037,25.601,35.379,-3.8488,-36.852,-18.441,23.407,30.584,-3.1555,-28.795,-13.83,17.016,21.84,-2.2512,-20.941,-10.484,13.748,19.162,-2.1715,-22.286,-12.236,17.345,25.617,-3.0077,-31.289,-17.079,23.688,33.812,-3.8022,-37.639,-19.466,25.512,34.362,-3.645,-34.064,-16.664,20.728,26.636,-2.7162,-24.658,-11.882,14.815,19.484,-2.0795,-20.193,-10.596,14.545,21.095,-2.4641,-25.783,-59.794,80.393,112.32,-12.485,-123.32,-66.641,76.29,118.13,-6.3723,-155.94,-89.758,99.15,147.87,-6.1106,-145.65,-82.389,90.475,135.86,-5.7227,-140.39,-82.196,93.454,144.59,-6.2169,-153.83,-89.681,100.34,151.37,-6.3087,-151.03,-85.39,93.237,138.58,-5.7595,-139.27,-80.475,90.605,139.46,-5.9967,-149.11,-87.711,99.289,151.72,-6.4037,-154.98,-88.29,96.718,143.49,-5.9227,-141.62,-80.708,89.574,136.16,-5.8039,-143.76,-84.671,96.425,148.78,-6.3561,-155.84,-89.879,78.823,117.28,-4.8263,-114.38,-79.745,-109.92,11.808,117.22,60.639,-19.804,-27.298,2.9324,29.111,15.059,-19.804,-27.298,2.9324,29.111,15.059,-19.804,-27.298,2.9324,29.111,15.059,-19.804,-27.298,2.9324,29.111,-23.771,-1.4441,-22.236,-19.555,29.111,15.059,-19.804,-27.298,2.9324,29.111,15.059,-19.804,-27.298,2.9324,29.111,15.059,-19.804,-27.298,2.9324,29.111,15.059,-79.745,-109.92,11.808,117.22,60.639,-79.745,-109.92,11.808,117.22,60.639,-79.745,-109.92,11.808,117.22,60.639,89.978,103.32,-26.125,-119.46,-47.707,120.76,138.67,-35.064,-160.34,-64.03,120.76,138.67,-35.064,-160.34,-64.03,120.76,138.67,-35.064,-160.34,-64.03,120.76,138.67,-35.064,-160.34,-64.03,120.76,138.67,-35.064,-198.49,-88.184,125.69,157.14,-24.048,-163.24,-72.95,115.76,140.31,-30.766,-158.08,-64.935,120.76,138.67,-35.064,-160.34,-64.03,120.76,138.67,-35.064,-160.34,-64.03,120.76,138.67,-35.064,-160.34,-64.03,120.76,138.67,-35.064,-119.46,-47.707,0.53951,-113.96,-70.97,70.097,114.29,0.53951,-113.96,-70.97,70.097,114.29,0.53951,-113.96,-70.97,70.097,114.29,0.53951,-113.96,-70.97,70.097,114.29,0.53951,-113.96,-70.97,43.86,61.375,3.3161,-58.976,-39.754,43.86,61.375,3.3161,-113.96,-70.97,70.097,114.29,0.53951,-113.96,-70.97,70.097,114.29,0.53951,-113.96,-70.97,70.097,114.29,0.53951,-113.96,-70.97,70.097,114.29,0.53951,-113.96,-70.97,70.097,114.29,0.53951,-113.96,-70.97,70.097,114.29,-118.44,-54.964,84.466,107.17,-18.233,-118.44,-54.964,84.466,107.17,-18.233,-118.44,-54.964,84.466,107.17,-18.233,-118.44,-54.964,84.466,107.17,-18.233,-118.44,-54.964,128.41,161.4,-19.701,-180.6,-75.507,128.41,161.4,-19.701,-180.6,-75.507,128.41,161.4,-19.701,-180.6,-75.507,128.41,161.4,-19.701,-180.6,-75.507,128.41,161.4,-19.701,-180.6,-75.507,128.41,161.4,-19.701,-180.6,-75.507,128.41,161.4,-19.701,-180.6,-75.507,128.41,107.17,-18.233,-117.68,-58.696,81.404,109.01,-14.034,-117.68,-58.696,81.404,109.01,-14.034,-117.68,-58.696,81.404,109.01,-14.034,-117.68,-58.696,81.404,109.01,-14.034,-117.68,-58.696,81.404,109.01,-14.034,-117.68,-58.696,81.404,109.01,-14.034,-117.68,-58.696,81.404,109.01,-14.034,-117.68,-58.696,81.404,109.01,-14.034,-117.68,-58.696,81.404,109.01,-14.034,-117.68,-58.696,81.404,109.01,-14.034,-117.68,-58.696,81.404,109.01,-14.034,-117.68,-58.696,81.404,109.01,-14.034,3111.8,-13160,-9820.3,2523.4,12663,2466.8,-10121,-7297.7,2462.9,11956,2265,-9110.7,-6507.8,2202,10850,2109.8,-8784.5,-6523.9,2294.4,11692,2330.6,-9835.1,-7311.9,2544,12695,2458.8,-10033,-7199.4,2421,11730,2222.3,-8958.1,-6425.1,2186.5,10846,2123,-8891.8,-6632.3,2338.1,11919,2371.7,-9974.6,-7381.2,2554.1,12672,2440.5,-9908.5,-7082.4,2376.1,11507,2971,-12020,-8667.7,2968.8,14826,2920.1,-12289,-9192.8,3243.4,16513,11332,2805.2,-14511,-13722,7183.8,12383,2983,-14951,-13671,6922.5,11571,2715.7,-13353,-12084,6117.7,10334,2477,-12549,-12990,6835.5,11987,2967.8,-15406,-14663,7743.1,13485,3284.5,-16648,-15385,7863,13239,3121.4,-15369,-13876,6982.7,11685,2767.6,-13836,-12811,6662.7,10495,2583.6,-13385,-12760,6771.3,11881,2921.4,-14966,-13987,7227.8,12293,2923.2,-14482,-13118,6599.6,11001,2585.9,-12791,-11693,6000.3,-95.146,-98.947,33.994,119.96,40.144,-95.146,-98.947,33.994,119.96,40.144,-79.643,-83.542,27.52,95.256,32.369,-80.581,-84.605,28.006,97.195,32.983,-81.694,-85.619,28.377,98.341,33.243,-81.967,-85.66,28.295,97.651,32.912,-81.152,-84.69,27.834,95.752,32.292,-79.991,-83.594,27.415,94.377,31.948,-79.543,-83.37,27.42,94.778,32.193,-80.216,-84.223,27.844,96.59,32.805,-81.396,-85.375,28.301,98.161,33.225,-82.008,-85.776,28.374,119.96,40.144,-20.996,-118.85,-52.46,86.432,105.88,-20.996,-118.85,-52.46,86.432,105.88,-20.996,-118.85,-52.46,86.432,105.88,-20.996,-118.85,-52.46,86.432,105.88,-20.996,-118.85,-52.46,86.432,105.88,-20.996,-118.85,-52.46,148.78,181.6,-34.489,-183.29,-86.27,148.53,177.57,-33.271,-176.27,-82.694,143.53,174.93,-33.486,-180.34,-86.011,150.61,182.57,-34.41,-181.8,-85.053,145.93,174.76,-32.932,-175.74,-83.046,145.24,177.79,-34.029,-182.57,-86.748,86.432,105.88,-58.184,2.1758,67.312,26.875,-54.267,-58.184,2.1758,12.674,-6.3357,-24.404,-18.677,-5.0338,32.397,17.787,-30.006,-40.508,-9.8344,47.942,28.289,-38.053,-52.406,-8.4255,58.131,31.501,-54.267,-58.184,2.1758,67.312,26.875,-54.267,-58.184,2.1758,67.312,26.875,-54.267,-58.184,2.1758,67.312,26.875,-85.199,-106.7,19.256,118.6,54.042,-85.199,-106.7,19.256,118.6,54.042,-85.199,-106.7,19.256,118.6,54.042,-85.199,-106.7,19.256,118.6,54.042,-85.199,-119.99,-35.331,98.15,95.991,-38.824,-119.99,-35.331,98.15,95.991,-38.824,-119.99,-35.331,98.15,95.991,-38.824,-119.99,-35.331,98.15,95.991,-38.824,-119.99,-35.331,98.15,95.991,-38.824,-119.99,-62.977,171.98,140.31,-83.134,-229.06,-62.977,171.98,163.39,-38.824,-119.99,-35.331,98.15,95.991,-38.824,-119.99,-35.331,98.15,95.991,-38.824,-119.99,-35.331,98.15,95.991,-38.824,-119.99,-35.331,98.15,95.991,-38.824,-119.99,-35.331,98.15,95.991,-38.824,-44.124,-57.49,5.5184,84.694,63.77,-73.341,-63.564,18.592,99.994,68.962,-49.205,-65.22,1.935,86.418,67.541,-41.901,-57.915,5.5184,84.694,63.77,-44.124,-57.49,5.5184,84.694,63.77,-44.124,-57.49,5.5184,84.694,63.77,-44.124,-57.49,5.5184,84.694,63.77,-44.124,-57.49,8.3338,127.9,96.303,-66.634,-86.82,8.3338,127.9,96.303,-66.634,-86.82,8.3338,127.9,96.303,-66.634,-86.82,8.3338,127.9,96.303,-66.634,-86.82,8.3338,127.9,96.303,101.22,90.644,-76.561,-110.82,8.4904,101.22,119.84,-101.22,-146.52,-74.893,202.39,69.695,-67.849,-166.07,20.304,131.99,117.18,-96.213,-152.33,16.82,133.82,119.84,-101.22,-146.52,11.225,133.82,119.84,-101.22,-146.52,11.225,133.82,119.84,-101.22,-146.52,11.225,133.82,119.84,-101.22,-146.52,11.225,133.82,119.84,-101.22,-146.52,11.225,133.82,119.84,-101.22,-146.52,11.225,133.82,119.84,-101.22,-110.82,8.4904,101.22,90.644,-76.561,-110.82,8.4904,16.322,104.25,71.349,-79.862,-129.32,17.384,109.82,74.173,-81.793,-47.437,6.274,39.009,25.958,-28.249,-44.53,5.8424,36.155,24.035,-26.234,-41.64,5.5212,34.642,23.407,-26.008,-42.046,5.6751,36.187,24.786,-27.828,-45.288,6.1293,39.037,26.607,-29.627,-47.686,6.3683,72.791,94.538,-5.7751,-70.857,-22.71,33.801,39.064,-16.299,-44.148,5.6678,35.206,23.527,-25.847,-41.33,5.5234,34.928,23.774,-26.585,-43.199,5.8516,37.384,25.612,-28.713,-46.595,-32.161,-116.86,11.785,117.44,106.02,-33.808,-122.18,12.24,121.03,108.33,-34.233,-122.55,12.161,119.13,105.68,-33.122,-117.7,11.607,113.15,100.04,-31.298,-111.22,10.989,107.52,95.577,-30.114,-107.92,10.765,106.42,95.614,-30.448,-110.25,11.101,110.66,100.12,-32.053,-116.47,11.749,117.1,105.75,-33.738,-119.21,-25.254,169.87,73.007,-31.512,-119.66,-18.574,163.16,109.08,-45.592,-114.12,-6.8842,139.68,115.34,-35.589,-111.55,11.017,107.75,95.73,20.249,118.75,53.141,-85.905,-106.23,20.249,118.75,53.141,-85.905,-106.23,20.249,118.75,53.141,-85.905,-106.23,20.249,118.75,53.141,-85.905,-106.23,20.249,118.75,53.141,-85.905,-106.23,20.249,118.75,53.141,-85.905,-106.23,20.249,118.75,53.141,-44.724,-49.513,-1.7656,44.546,11.712,-39.406,-39.163,-34.57,0.1529,11.763,-41.344,-47.997,-1.1229,50.369,16.509,-45.816,-52.218,-0.40695,49.543,14.386,-41.925,-45.574,-3.131,118.75,53.141,-85.905,-106.23,-17.47,107.51,83.916,-55.649,-118.31,-17.47,107.51,83.916,-55.649,-118.31,-17.47,107.51,83.916,-55.649,-118.31,-17.47,107.51,151.93,-82.948,-272.45,-96.424,212.63,152.51,-82.214,-190.02,-25.555,203.28,83.916,-55.649,-118.31,-17.47,107.51,83.916,-55.649,-118.31,-17.47,107.51,83.916,-55.649,-118.31,-17.47,107.51,83.916,-55.649,-118.31,-17.47,107.51,83.916,-55.649,-118.31,-17.47,107.51,83.916,-55.649,-118.31,-17.47,107.51,83.916,-55.649,-118.31
